date_time,title,link,author,comments_amount
"September 6, 2018",[ACC Entry] Should Childhood Vaccination Be Mandatory?,https://slatestarcodex.com/2018/09/06/acc-entry-should-childhood-vaccination-be-mandatory/,Scott Alexander,158
"September 5, 2018",Open Thread 109.75,https://slatestarcodex.com/2018/09/05/open-thread-109-75/,Scott Alexander,703
"September 8, 2018",[ACC Entry] Should Transgender Children Transition?,https://slatestarcodex.com/2018/09/08/acc-entry-should-transgender-children-transition/,Scott Alexander,170
"September 12, 2018",In The Balance,https://slatestarcodex.com/2018/09/12/in-the-balance/,Scott Alexander,190
"September 19, 2018",Book Review: The Black Swan,https://slatestarcodex.com/2018/09/19/book-review-the-black-swan/,Scott Alexander,276
"September 13, 2018",The Omnigenic Model As Metaphor For Life,https://slatestarcodex.com/2018/09/13/the-omnigenic-model-as-metaphor-for-life/,Scott Alexander,257
"September 20, 2018",Treating The Prodrome,https://slatestarcodex.com/2018/09/20/treat-the-prodrome/,Scott Alexander,103
"September 26, 2018",Adversarial Collaboration Contest Results,https://slatestarcodex.com/2018/09/26/adversarial-collaboration-contest-results/,Scott Alexander,56
"September 16, 2018",Open Thread 110.5,https://slatestarcodex.com/2018/09/16/open-thread-110-5/,Scott Alexander,580
"September 19, 2018",Open Thread 110.75,https://slatestarcodex.com/2018/09/19/open-thread-110-75/,Scott Alexander,887
"September 25, 2018",The Tails Coming Apart As Metaphor For Life,https://slatestarcodex.com/2018/09/25/the-tails-coming-apart-as-metaphor-for-life/,Scott Alexander,191
"September 23, 2018",OT111: Ophion Thread,https://slatestarcodex.com/2018/09/23/ot111-ophion-thread/,Scott Alexander,1080
"September 13, 2018",Open Thread 110.25,https://slatestarcodex.com/2018/09/13/open-thread-110-25/,Scott Alexander,756
"September 30, 2018",Open Thread 111.5: Announcements And Surveys,https://slatestarcodex.com/2018/09/30/open-thread-111-5-announcements-and-surveys/,Scott Alexander,513
"September 10, 2018",OT110: Opendragon Thread,https://slatestarcodex.com/2018/09/10/ot110-opendragon-thread/,Scott Alexander,1130
"October 4, 2018",Nighttime Ventilation Survey Results,https://slatestarcodex.com/2018/10/04/nighttime-ventilation-survey-results/,Scott Alexander,26
"October 2, 2018",Highlights From The Comments On NIMBYs,https://slatestarcodex.com/2018/10/02/highlights-from-the-comments-on-nimbys/,Scott Alexander,402
"October 4, 2018",Open Thread 111.75,https://slatestarcodex.com/2018/10/04/open-thread-111-75/,Scott Alexander,438
"September 26, 2018",Open Thread 111.25,https://slatestarcodex.com/2018/09/26/open-thread-111-25/,Scott Alexander,939
"October 1, 2018",Steelmanning The NIMBYs,https://slatestarcodex.com/2018/10/01/steelmanning-the-nimbys/,Scott Alexander,572
"October 4, 2018",Next Door In Nodrumia,https://slatestarcodex.com/2018/10/04/next-door-in-nodrumia/,Scott Alexander,361
"October 11, 2018",Anxiety Sampler Kits,https://slatestarcodex.com/2018/10/11/anxiety-sampler-kits/,Scott Alexander,78
"October 15, 2018",Is Science Slowing Down?,https://slatestarcodex.com/2018/10/15/is-science-slowing-down/,Scott Alexander,30
"October 8, 2018",Kavanaugh: A Probability Poll,https://slatestarcodex.com/2018/10/08/kavanaugh-a-probability-poll/,Scott Alexander,533
"October 15, 2018",The Chamber of Guf,https://slatestarcodex.com/2018/10/15/the-chamber-of-guf/,Scott Alexander,124
"October 19, 2018",Classified Thread 6,https://slatestarcodex.com/2018/10/19/classified-thread-5-classified-never-sinned-2/,Scott Alexander,213
"October 22, 2018",Cognitive Enhancers: Mechanisms And Tradeoffs,https://slatestarcodex.com/2018/10/22/cognitive-enhancers-mechanisms-and-tradeoffs/,Scott Alexander,156
"October 8, 2018",Links 10/18: +1 Insiteful,https://slatestarcodex.com/2018/10/08/links-10-18-1-insiteful/,Scott Alexander,577
"October 24, 2018",Nominating Oneself For The Short End Of A Tradeoff,https://slatestarcodex.com/2018/10/24/nominating-oneself-for-the-short-end-of-a-tradeoff/,Scott Alexander,377
"October 17, 2018",Open Thread 112.75,https://slatestarcodex.com/2018/10/17/open-thread-112-75/,Scott Alexander,1122
"October 14, 2018",Open Thread 112.5,https://slatestarcodex.com/2018/10/14/open-thread-112-5/,Scott Alexander,576
"October 7, 2018",OT112: Opentagon Thread,https://slatestarcodex.com/2018/10/07/ot112-opentagon-thread/,Scott Alexander,1303
"October 10, 2018",Open Thread 112.25,https://slatestarcodex.com/2018/10/10/open-thread-112-25/,Scott Alexander,1014
"October 30, 2018",Sort By Controversial,https://slatestarcodex.com/2018/10/30/sort-by-controversial/,Scott Alexander,471
"November 1, 2018",Working With Google Trends,https://slatestarcodex.com/2018/11/01/working-with-google-trends/,Scott Alexander,52
"October 21, 2018",OT113: Opentekonter Thread,https://slatestarcodex.com/2018/10/21/ot113-opentekonter-thread/,Scott Alexander,1005
"November 6, 2018",Preschool: I Was Wrong,https://slatestarcodex.com/2018/11/06/preschool-i-was-wrong/,Scott Alexander,268
"October 31, 2018",Open Thread 113.75,https://slatestarcodex.com/2018/10/31/open-thread-113-75/,Scott Alexander,730
"November 7, 2018",SSRIs: An Update,https://slatestarcodex.com/2018/11/07/ssris-an-update/,Scott Alexander,74
"October 28, 2018",Open Thread 113.5,https://slatestarcodex.com/2018/10/28/open-thread-113-5/,Scott Alexander,964
"November 8, 2018",Ketamine: An Update,https://slatestarcodex.com/2018/11/08/ketamine-an-update/,Scott Alexander,64
"November 4, 2018",OT114: Penelopen Thread,https://slatestarcodex.com/2018/11/04/ot114-penelopen-thread/,Scott Alexander,531
"November 4, 2018",My California Ballot,https://slatestarcodex.com/2018/11/04/my-california-ballot/,Scott Alexander,405
"November 7, 2018",Marijuana: An Update,https://slatestarcodex.com/2018/11/07/marijuana-an-update/,Scott Alexander,181
"October 24, 2018",Open Thread 113.25,https://slatestarcodex.com/2018/10/24/open-thread-113-25/,Scott Alexander,1451
"November 8, 2018",Open Thread 114.25,https://slatestarcodex.com/2018/11/08/open-thread-114-25/,Scott Alexander,833
"November 13, 2018",Preschool: Much More Than You Wanted To Know,https://slatestarcodex.com/2018/11/13/preschool-much-more-than-you-wanted-to-know/,Scott Alexander,164
"November 11, 2018",Open Thread 114.5,https://slatestarcodex.com/2018/11/11/open-thread-114-5/,Scott Alexander,821
"November 16, 2018",The Economic Perspective On Moral Standards,https://slatestarcodex.com/2018/11/16/the-economic-perspective-on-moral-standards/,Scott Alexander,581
"November 20, 2018",Links 11/18: MayflowURL,https://slatestarcodex.com/2018/11/20/links-11-18-mayflowurl/,Scott Alexander,309
"November 21, 2018",Impending Survey Discussion Thread,https://slatestarcodex.com/2018/11/21/impending-survey-discussion-thread/,Scott Alexander,294
"November 18, 2018",OT115: Oberon Thread,https://slatestarcodex.com/2018/11/18/ot115-oberon-thread/,Scott Alexander,629
"November 21, 2018",Open Thread 115.25,https://slatestarcodex.com/2018/11/21/open-thread-115-25/,Scott Alexander,610
"November 25, 2018",Open Thread 115.5,https://slatestarcodex.com/2018/11/25/open-thread-115-5/,Scott Alexander,541
"November 14, 2018",Open Thread 114.75,https://slatestarcodex.com/2018/11/14/open-thread-114-75/,Scott Alexander,1044
"November 26, 2018",Is Science Slowing Down?,https://slatestarcodex.com/2018/11/26/is-science-slowing-down-2/,Scott Alexander,283
"November 28, 2018",Book Review: The Mind Illuminated,https://slatestarcodex.com/2018/11/28/book-review-the-mind-illuminated/,Scott Alexander,144
"November 28, 2018",Open Thread 115.75,https://slatestarcodex.com/2018/11/28/open-thread-115-75/,Scott Alexander,592
"December 2, 2018",OT116: Opensées Thread,https://slatestarcodex.com/2018/12/02/ot116-opensees-thread/,Scott Alexander,629
"December 5, 2018",Del Giudice On The Self-Starvation Cycle,https://slatestarcodex.com/2018/12/05/giudice-on-the-self-starvation-cycle/,Scott Alexander,249
"December 11, 2018",Diametrical Model Of Autism And Schizophrenia,https://slatestarcodex.com/2018/12/11/diametrical-model-of-autism-and-schizophrenia/,Scott Alexander,134
"December 5, 2018",Open Thread 116.25,https://slatestarcodex.com/2018/12/05/open-thread-116-25/,Scott Alexander,676
"December 19, 2018",Refactoring: Culture As Branch Of Government,https://slatestarcodex.com/2018/12/19/refactoring-culture-as-branch-of-government/,Scott Alexander,288
"December 20, 2018",Seattle Meetup This Sunday,https://slatestarcodex.com/2018/12/20/seattle-meetup-this-sunday/,Scott Alexander,25
"December 19, 2018",Open Thread 117.25,https://slatestarcodex.com/2018/12/19/open-thread-117-25/,Scott Alexander,724
"December 3, 2018",Book Review: Evolutionary Psychopathology,https://slatestarcodex.com/2018/12/03/book-review-evolutionary-psychopathology/,Scott Alexander,441
"December 18, 2018",Fallacies Of Reversed Moderation,https://slatestarcodex.com/2018/12/18/fallacies-of-reversed-moderation/,Scott Alexander,357
"December 12, 2018",Open Thread 116.75,https://slatestarcodex.com/2018/12/12/open-thread-116-75/,Scott Alexander,563
"December 9, 2018",Open Thread 116.5,https://slatestarcodex.com/2018/12/09/open-thread-116-5/,Scott Alexander,933
"December 23, 2018",Open Thread 117.5,https://slatestarcodex.com/2018/12/23/open-thread-116-5-2/,Scott Alexander,321
"December 16, 2018",OT117: Ho Ho Hopen Thread,https://slatestarcodex.com/2018/12/16/ot117-ho-ho-hopen-thread/,Scott Alexander,820
"December 26, 2018",Please Take The 2019 SSC Survey,https://slatestarcodex.com/2018/12/26/please-take-the-2019-ssc-survey/,Scott Alexander,428
"January 2, 2019",Bay Area SSC Meetup 1/6,https://slatestarcodex.com/2019/01/02/bay-area-ssc-meetup-1-6/,Scott Alexander,9
"December 30, 2018",OT118: Threadgorian Calendar,https://slatestarcodex.com/2018/12/30/ot118-threadgorian-calendar/,Scott Alexander,360
"January 4, 2019",Preregistration Of Investigations For The 2019 SSC Survey,https://slatestarcodex.com/2019/01/04/preregistration-of-investigations-for-the-2019-ssc-survey/,Scott Alexander,198
"January 2, 2019",Open Thread 118.25,https://slatestarcodex.com/2019/01/02/open-thread-118-25/,a reader,613
"January 4, 2019",Bay Meetup 1/6 Update,https://slatestarcodex.com/2019/01/04/bay-meetup-1-6-update/,Scott Alexander,2
"December 25, 2018",Links 12/18: Boughs Of Hollink,https://slatestarcodex.com/2018/12/25/links-12-18-boughs-of-hollink/,Scott Alexander,644
"December 26, 2018",Open Thread 117.75,https://slatestarcodex.com/2018/12/26/open-thread-117-75/,Scott Alexander,489
"January 1, 2019",What Happened To 90s Environmentalism?,https://slatestarcodex.com/2019/01/01/what-happened-to-90s-environmentalism/,Scott Alexander,687
"December 13, 2018",Trump: A Setback For Trumpism,https://slatestarcodex.com/2018/12/13/trump-a-setback-for-trumpism/,Scott Alexander,1001
"January 10, 2019",Paradigms All The Way Down,https://slatestarcodex.com/2019/01/10/paradigms-all-the-way-down/,Scott Alexander,58
"January 8, 2019",Book Review: The Structure Of Scientific Revolutions,https://slatestarcodex.com/2019/01/08/book-review-the-structure-of-scientific-revolutions/,Scott Alexander,174
"January 15, 2019",Kernel Of Doubt: Testing Math Preference Vs. Corn-Eating Style,https://slatestarcodex.com/2019/01/15/kernel-of-doubt-testing-math-preference-vs-corn-eating-style/,Scott Alexander,98
"January 13, 2019",SSC Survey Results 2019,https://slatestarcodex.com/2019/01/13/ssc-survey-results-2019/,Scott Alexander,347
"January 13, 2019",OT119: Openny Thread,https://slatestarcodex.com/2019/01/13/ot119-openny-thread/,Scott Alexander,761
"January 17, 2019",Highlights From The Comments On Kuhn,https://slatestarcodex.com/2019/01/17/highlights-from-the-comments-on-kuhn/,Scott Alexander,80
"January 6, 2019",Open Thread 118.5,https://slatestarcodex.com/2019/01/06/open-thread-118-5/,a reader,1256
"January 9, 2019",Open Thread 118.75,https://slatestarcodex.com/2019/01/09/open-thread-118-75/,a reader,863
"January 22, 2019",2018 Predictions: Calibration Results,https://slatestarcodex.com/2019/01/22/2018-predictions-calibration-results/,Scott Alexander,123
"January 14, 2019",Too Many People Dare Call It Conspiracy,https://slatestarcodex.com/2019/01/14/too-many-people-dare-call-it-conspiracy/,Scott Alexander,581
"January 23, 2019",Psychiat-List Now Up,https://slatestarcodex.com/2019/01/23/psychiat-list-now-up/,Scott Alexander,13
"January 25, 2019",Predictions For 2019,https://slatestarcodex.com/2019/01/25/predictions-for-2019/,Scott Alexander,97
"January 16, 2019",Open Thread 119.25,https://slatestarcodex.com/2019/01/16/open-thread-119-25/,a reader,1261
"January 20, 2019",Open Thread 119.5,https://slatestarcodex.com/2019/01/20/open-thread-119-5/,a reader,1084
"January 29, 2019",Links 1/19: Linkguistics,https://slatestarcodex.com/2019/01/29/links-1-19-linkguistics/,Scott Alexander,542
"January 31, 2019",Book Review: Zero To One,https://slatestarcodex.com/2019/01/31/book-review-zero-to-one/,Scott Alexander,341
"January 23, 2019",Open Thread 119.75,https://slatestarcodex.com/2019/01/23/open-thread-119-75/,a reader,1026
"January 27, 2019",OT120: Openury Thread,https://slatestarcodex.com/2019/01/27/ot120-openury-thread/,Scott Alexander,988
"January 30, 2019",Open Thread 120.25,https://slatestarcodex.com/2019/01/30/open-thread-120-25/,a reader,721
"February 6, 2019",Survey Results On SSRIs,https://slatestarcodex.com/2019/02/06/survey-results-on-ssris/,Scott Alexander,49
"February 7, 2019",Irvine Meetup This Saturday,https://slatestarcodex.com/2019/02/07/irvine-meetup-this-saturday/,Scott Alexander,8
"February 3, 2019",Open Thread 120.5,https://slatestarcodex.com/2019/02/03/open-thread-120-5/,a reader,817
"February 13, 2019",The Proverbial Murder Mystery,https://slatestarcodex.com/2019/02/13/the-proverbial-murder-mystery/,Scott Alexander,120
"February 4, 2019",Respectability Cascades,https://slatestarcodex.com/2019/02/04/respectability-cascades/,Scott Alexander,741
"February 18, 2019",Do Neural Nets Dream Of Electric Hobbits?,https://slatestarcodex.com/2019/02/18/do-neural-nets-dream-of-electric-hobbits/,Scott Alexander,189
"February 19, 2019",GPT-2 As Step Toward General Intelligence,https://slatestarcodex.com/2019/02/19/gpt-2-as-step-toward-general-intelligence/,Scott Alexander,262
"February 21, 2019",My Plagiarism,https://slatestarcodex.com/2019/02/21/my-plagiarism/,Scott Alexander,55
"February 6, 2019",Open Thread 120.75,https://slatestarcodex.com/2019/02/06/open-thread-120-75/,a reader,1038
"February 11, 2019",OT121: Openumbra Thread,https://slatestarcodex.com/2019/02/11/ot121-openumbra-thread/,Scott Alexander,901
"February 17, 2019",Open Thread 121.5,https://slatestarcodex.com/2019/02/17/open-thread-121-5/,a reader,641
"February 13, 2019",Open Thread 121.25,https://slatestarcodex.com/2019/02/13/open-thread-121-25/,a reader,907
"February 20, 2019",Open Thread 121.75,https://slatestarcodex.com/2019/02/20/open-thread-121-75/,a reader,826
"February 24, 2019",OT122: Openne Thread,https://slatestarcodex.com/2019/02/24/ot122-openne-thread/,Scott Alexander,740
"February 25, 2019",Wage Stagnation: Much More Than You Wanted To Know,https://slatestarcodex.com/2019/02/25/wage-stagnation-much-more-than-you-wanted-to-know/,Scott Alexander,288
"March 4, 2019",Prospiracy Theories,https://slatestarcodex.com/2019/03/04/prospiracy-theories/,Scott Alexander,261
"March 6, 2019",Open Thread 122.75,https://slatestarcodex.com/2019/03/06/open-thread-122-75/,a reader,556
"February 27, 2019",In Mod We Trust,https://slatestarcodex.com/2019/02/27/in-mod-we-trust/,Scott Alexander,287
"March 11, 2019",Ketamine: Now By Prescription,https://slatestarcodex.com/2019/03/11/ketamine-now-by-prescription/,Scott Alexander,165
"March 6, 2019",Links 3/19: Linkguini,https://slatestarcodex.com/2019/03/06/links-3-19-linkguini/,Scott Alexander,560
"February 22, 2019",RIP Culture War Thread,https://slatestarcodex.com/2019/02/22/rip-culture-war-thread/,Scott Alexander,1072
"February 27, 2019",Open Thread 122.25,https://slatestarcodex.com/2019/02/27/open-thread-122-25/,a reader,632
"March 3, 2019",Open Thread 122.5,https://slatestarcodex.com/2019/03/03/open-thread-122-5/,a reader,645
"March 12, 2019",Puritan Spotting,https://slatestarcodex.com/2019/03/12/puritan-spotting/,Scott Alexander,221
"February 28, 2019",Meaningful,https://slatestarcodex.com/2019/02/28/meaningful/,Scott Alexander,224
"March 13, 2019","Does Reality Drive Straight Lines On Graphs, Or Do Straight Lines On Graphs Drive Reality?",https://slatestarcodex.com/2019/03/13/does-reality-drive-straight-lines-on-graphs-or-do-straight-lines-on-graphs-drive-reality/,Scott Alexander,155
